ip,timestamp,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::1,2026-01-04 12:23:10+00:00,3,2,0,1,1,3,0,0.3333333333333333,xss
::1,2026-01-04 12:23:20+00:00,4,3,1,3,2,4,0,0.0,xss
::1,2026-01-04 12:23:30+00:00,4,1,1,0,0,4,0,0.75,sql_injection
::1,2026-01-04 12:23:40+00:00,4,1,2,1,0,4,0,0.25,sql_injection
::1,2026-01-04 12:23:50+00:00,3,2,1,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-04 12:24:00+00:00,3,2,0,1,1,3,0,0.0,xss
::1,2026-01-04 12:24:10+00:00,3,2,1,1,1,3,0,0.0,xss
::1,2026-01-04 12:24:20+00:00,4,2,2,1,1,4,0,1.0,xss
::1,2026-01-04 12:24:30+00:00,4,2,3,0,0,4,0,0.25,sql_injection
::1,2026-01-04 12:24:40+00:00,2,1,0,0,0,2,0,0.0,sql_injection
::1,2026-01-04 12:24:50+00:00,4,2,1,2,2,4,0,1.0,xss
::1,2026-01-04 12:25:00+00:00,5,3,3,1,1,5,0,0.2,xss
::1,2026-01-04 12:25:10+00:00,3,1,0,0,0,3,0,0.0,sql_injection
::1,2026-01-04 12:25:20+00:00,4,1,0,0,0,4,0,1.0,sql_injection
::1,2026-01-04 12:25:30+00:00,3,2,1,0,0,3,0,1.0,sql_injection
::1,2026-01-04 12:25:40+00:00,4,3,1,2,1,4,0,0.5,xss
::1,2026-01-04 12:25:50+00:00,2,1,0,1,1,2,0,0.5,xss
::1,2026-01-04 12:30:00+00:00,50,50,49,0,0,50,0,0.68,sql_injection
::1,2026-01-04 12:30:30+00:00,50,50,49,0,0,50,0,0.54,sql_injection
::1,2026-01-04 12:31:00+00:00,50,50,49,0,0,50,0,0.72,sql_injection
::1,2026-01-04 12:31:30+00:00,50,50,49,0,0,50,0,0.66,sql_injection
::1,2026-01-05 04:59:00+00:00,1,0,0,0,0,1,0,15.0,brute_force
::1,2026-01-05 04:59:10+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 04:59:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 04:59:40+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:00:00+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:00:10+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 05:00:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:00:40+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:01:00+00:00,1,0,0,0,0,1,0,2.0,brute_force
::1,2026-01-05 05:01:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:01:50+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:02:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 05:02:20+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:02:30+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:02:50+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:03:10+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:03:20+00:00,2,0,0,0,0,2,0,0.5,brute_force
::1,2026-01-05 05:03:50+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:04:00+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 05:04:20+00:00,2,0,0,0,0,2,0,1.0,brute_force
::1,2026-01-05 05:04:40+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 05:04:50+00:00,1,0,0,0,0,1,0,1.0,brute_force
::1,2026-01-05 05:05:10+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 05:05:20+00:00,1,0,0,0,0,1,0,0.0,brute_force
::1,2026-01-05 05:05:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:05:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:05:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:06:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:06:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:06:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:07:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:07:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:07:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:07:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:07:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:08:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:08:40+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 05:08:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:09:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:09:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:09:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:09:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:10:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:10:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:10:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:11:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 05:11:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:11:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:11:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:12:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:12:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:12:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:12:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:13:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:13:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:13:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:13:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:14:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:14:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:15:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:15:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:15:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:15:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:15:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:16:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:16:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:16:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:16:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:17:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:17:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:17:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:17:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:17:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:18:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:18:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:18:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:18:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:19:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:19:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:19:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:20:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:20:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:20:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:20:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:21:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:21:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:21:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:21:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:22:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:22:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 05:22:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:22:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:23:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:23:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:23:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:23:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:24:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:24:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:24:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:25:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:25:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:25:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:25:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:25:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:26:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:26:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:26:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:27:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:27:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:27:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:27:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:28:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:28:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:28:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:28:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:29:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:29:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 05:29:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:30:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:30:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:30:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:30:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:31:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:31:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:31:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:32:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:32:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 05:32:30+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-05 05:32:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:33:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 05:33:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:33:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:34:00+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 05:34:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:34:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:34:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:35:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:35:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:35:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:35:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:36:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:36:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:36:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:36:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:37:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:37:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:37:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:37:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:38:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:38:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:38:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:38:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:38:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:39:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:39:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:39:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:40:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:40:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:40:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:40:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:41:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:41:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:41:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:42:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:42:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:42:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:42:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:42:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:42:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:43:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:43:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:43:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:43:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:43:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:44:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:44:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:44:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:44:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:44:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:45:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:45:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:45:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:46:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:46:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:46:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:46:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:47:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 05:47:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:47:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:47:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:48:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:48:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:48:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:49:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:49:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:49:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:50:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:50:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:50:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:50:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:50:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:51:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:51:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:51:40+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 05:52:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:52:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:52:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:52:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:53:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:53:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:53:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:53:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:54:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:54:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:54:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:54:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:54:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:55:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:55:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:55:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:55:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:55:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:56:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:56:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:56:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:57:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:57:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:57:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:57:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:57:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:58:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:58:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 05:58:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:59:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 05:59:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 05:59:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:00:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:00:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:00:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:00:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:01:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:01:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:01:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:02:00+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 06:02:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:02:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:03:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:03:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:03:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:03:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:03:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:04:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 06:04:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:04:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:05:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:05:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:05:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:05:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:06:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:06:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:06:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:06:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:07:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:07:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:07:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:07:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:07:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:08:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:08:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:08:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:08:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:09:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:09:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 06:09:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:10:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:10:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:11:00+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 06:11:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:11:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:11:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:12:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:12:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:12:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:12:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:13:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:13:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:13:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:13:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:13:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:14:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:14:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:14:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:14:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-05 06:15:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:15:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:15:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:15:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:15:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:15:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:16:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:16:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:16:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:16:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:17:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:17:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:17:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:17:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:18:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:18:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-05 06:18:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:18:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:19:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:19:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-05 06:19:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:19:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-05 06:20:20+00:00,1,0,0,0,0,1,0,1.0,normal
